tot_case_date,World,Afghanistan,Africa,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hungary,Iceland,India,Indonesia,International,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North America,North Korea,North Macedonia,Northern Mariana Islands,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn,Poland,Portugal,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Saint Barthelemy,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Martin (French part),Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Tajikistan,Tanzania,Thailand,Timor,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,United States Virgin Islands,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
13/02/2020,37629,,,,,,,,,,,,,37429,15,,,,,,,,1,,,,,,,,,,,,,,,1,,7,,,,,,37251,,,,,,,,,,,,,,,,,,,,,,,,,84,45,,,,1,12,,,,,,20,,,,,,,,,,,,,,223,,,15,7,,74,,,,,,3,,25,,,,,,,,,,,,,,,,,,34,,,,16,,,,,,,,,,,,1,,,,,,,,,5,,,,,,,,27,,,,,15,,,,,,,,,3,,,,,,,,2,,,,,,,,,,,,,,,,,40,,,,,,,,27,,7,5,,,1,,,,,29,,,,,,,,,,,,,7,21,20,,37298,,,,,,13,,,,
14/02/2020,37629,,,,,,,,,,,,,37429,15,,,,,,,,1,,,,,,,,,,,,,,,1,,7,,,,,,37251,,,,,,,,,,,,,,,,,,,,,,,,,84,45,,,,1,12,,,,,,20,,,,,,,,,,,,,,223,,,15,7,,74,,,,,,3,,25,,,,,,,,,,,,,,,,,,34,,,,16,,,,,,,,,,,,1,,,,,,,,,5,,,,,,,,27,,,,,15,,,,,,,,,3,,,,,,,,2,,,,,,,,,,,,,,,,,40,,,,,,,,27,,7,5,,,1,,,,,29,,,,,,,,,,,,,7,21,20,,37298,,,,,,13,,,,
15/02/2020,37629,,,,,,,,,,,,,37429,15,,,,,,,,1,,,,,,,,,,,,,,,1,,7,,,,,,37251,,,,,,,,,,,,,,,,,,,,,,,,,84,45,,,,1,12,,,,,,20,,,,,,,,,,,,,,223,,,15,7,,74,,,,,,3,,25,,,,,,,,,,,,,,,,,,34,,,,16,,,,,,,,,,,,1,,,,,,,,,5,,,,,,,,27,,,,,15,,,,,,,,,3,,,,,,,,2,,,,,,,,,,,,,,,,,40,,,,,,,,27,,7,5,,,1,,,,,29,,,,,,,,,,,,,7,21,20,,37298,,,,,,13,,,,
16/02/2020,69363,,1,,,,,,,,,,,68852,15,,,,,,,,1,,,,,,,,,,,,,,,1,,7,,,,,,68584,,,,,,,,,,,,,,,,,,1,,,,,,,105,55,,,,2,12,,,,,,25,,,,,,,,,,,,,,320,,,15,7,,359,,,,,9,3,,52,,,,,,,,,,,,,,,,,,38,,,,22,,,,,,,,,,,,1,,,,,,,,,5,,,,,,,,31,,,,,15,,,,,,,,,3,,,,,,,,2,,,,,,,,,,,,,,,,,72,,,,,,,,30,,11,5,,,1,,,,,38,,,,,,,,,,,,,8,32,24,,68646,,,,,,16,,,,
17/02/2020,69363,,1,,,,,,,,,,,68852,15,,,,,,,,1,,,,,,,,,,,,,,,1,,7,,,,,,68584,,,,,,,,,,,,,,,,,,1,,,,,,,105,55,,,,2,12,,,,,,25,,,,,,,,,,,,,,320,,,15,7,,359,,,,,9,3,,52,,,,,,,,,,,,,,,,,,38,,,,22,,,,,,,,,,,,1,,,,,,,,,5,,,,,,,,31,,,,,15,,,,,,,,,3,,,,,,,,2,,,,,,,,,,,,,,,,,72,,,,,,,,30,,11,5,,,1,,,,,38,,,,,,,,,,,,,8,32,24,,68646,,,,,,16,,,,
18/02/2020,69363,,1,,,,,,,,,,,68852,15,,,,,,,,1,,,,,,,,,,,,,,,1,,7,,,,,,68584,,,,,,,,,,,,,,,,,,1,,,,,,,105,55,,,,2,12,,,,,,25,,,,,,,,,,,,,,320,,,15,7,,359,,,,,9,3,,52,,,,,,,,,,,,,,,,,,38,,,,22,,,,,,,,,,,,1,,,,,,,,,5,,,,,,,,31,,,,,15,,,,,,,,,3,,,,,,,,2,,,,,,,,,,,,,,,,,72,,,,,,,,30,,11,5,,,1,,,,,38,,,,,,,,,,,,,8,32,24,,68646,,,,,,16,,,,
19/02/2020,69363,,1,,,,,,,,,,,68852,15,,,,,,,,1,,,,,,,,,,,,,,,1,,7,,,,,,68584,,,,,,,,,,,,,,,,,,1,,,,,,,105,55,,,,2,12,,,,,,25,,,,,,,,,,,,,,320,,,15,7,,359,,,,,9,3,,52,,,,,,,,,,,,,,,,,,38,,,,22,,,,,,,,,,,,1,,,,,,,,,5,,,,,,,,31,,,,,15,,,,,,,,,3,,,,,,,,2,,,,,,,,,,,,,,,,,72,,,,,,,,30,,11,5,,,1,,,,,38,,,,,,,,,,,,,8,32,24,,68646,,,,,,16,,,,
20/02/2020,69363,,1,,,,,,,,,,,68852,15,,,,,,,,1,,,,,,,,,,,,,,,1,,7,,,,,,68584,,,,,,,,,,,,,,,,,,1,,,,,,,105,55,,,,2,12,,,,,,25,,,,,,,,,,,,,,320,,,15,7,,359,,,,,9,3,,52,,,,,,,,,,,,,,,,,,38,,,,22,,,,,,,,,,,,1,,,,,,,,,5,,,,,,,,31,,,,,15,,,,,,,,,3,,,,,,,,2,,,,,,,,,,,,,,,,,72,,,,,,,,30,,11,5,,,1,,,,,38,,,,,,,,,,,,,8,32,24,,68646,,,,,,16,,,,
21/02/2020,69363,,1,,,,,,,,,,,68852,15,,,,,,,,1,,,,,,,,,,,,,,,1,,7,,,,,,68584,,,,,,,,,,,,,,,,,,1,,,,,,,105,55,,,,2,12,,,,,,25,,,,,,,,,,,,,,320,,,15,7,,359,,,,,9,3,,52,,,,,,,,,,,,,,,,,,38,,,,22,,,,,,,,,,,,1,,,,,,,,,5,,,,,,,,31,,,,,15,,,,,,,,,3,,,,,,,,2,,,,,,,,,,,,,,,,,72,,,,,,,,30,,11,5,,,1,,,,,38,,,,,,,,,,,,,8,32,24,,68646,,,,,,16,,,,
22/02/2020,69363,,1,,,,,,,,,,,68852,15,,,,,,,,1,,,,,,,,,,,,,,,1,,7,,,,,,68584,,,,,,,,,,,,,,,,,,1,,,,,,,105,55,,,,2,12,,,,,,25,,,,,,,,,,,,,,320,,,15,7,,359,,,,,9,3,,52,,,,,,,,,,,,,,,,,,38,,,,22,,,,,,,,,,,,1,,,,,,,,,5,,,,,,,,31,,,,,15,,,,,,,,,3,,,,,,,,2,,,,,,,,,,,,,,,,,72,,,,,,,,30,,11,5,,,1,,,,,38,,,,,,,,,,,,,8,32,24,,68646,,,,,,16,,,,
23/02/2020,78941,,1,,,,,,,,,,,77969,22,,,,,,,,1,,,,,,,,,,,,,,,1,,9,,,,,,77042,,,,,,,,,,,,,,,,,,1,,,,,,,204,150,,,,2,16,,,,,,31,,,,,,,,,,,,,,1073,,,15,7,,695,28,,,,10,79,,132,,,,,,,,,,,1,,,,,,,67,,,,22,,,,,,,,,1,,,1,,,,,,,,,5,,,,,,,,50,,,,1,22,,,,,,,,,3,,,1,,,,,2,,,,,,,,,,,,,,,,,89,,,,,,,,556,,19,5,,,1,,,,,39,,,,,,,,,,,,,13,35,40,,77106,,,,,,16,,,,
24/02/2020,78941,,1,,,,,,,,,,,77969,22,,,,,,,,1,,,,,,,,,,,,,,,1,,9,,,,,,77042,,,,,,,,,,,,,,,,,,1,,,,,,,204,150,,,,2,16,,,,,,31,,,,,,,,,,,,,,1073,,,15,7,,695,28,,,,10,79,,132,,,,,,,,,,,1,,,,,,,67,,,,22,,,,,,,,,1,,,1,,,,,,,,,5,,,,,,,,50,,,,1,22,,,,,,,,,3,,,1,,,,,2,,,,,,,,,,,,,,,,,89,,,,,,,,556,,19,5,,,1,,,,,39,,,,,,,,,,,,,13,35,40,,77106,,,,,,16,,,,
25/02/2020,78941,,1,,,,,,,,,,,77969,22,,,,,,,,1,,,,,,,,,,,,,,,1,,9,,,,,,77042,,,,,,,,,,,,,,,,,,1,,,,,,,204,150,,,,2,16,,,,,,31,,,,,,,,,,,,,,1073,,,15,7,,695,28,,,,10,79,,132,,,,,,,,,,,1,,,,,,,67,,,,22,,,,,,,,,1,,,1,,,,,,,,,5,,,,,,,,50,,,,1,22,,,,,,,,,3,,,1,,,,,2,,,,,,,,,,,,,,,,,89,,,,,,,,556,,19,5,,,1,,,,,39,,,,,,,,,,,,,13,35,40,,77106,,,,,,16,,,,
26/02/2020,78941,,1,,,,,,,,,,,77969,22,,,,,,,,1,,,,,,,,,,,,,,,1,,9,,,,,,77042,,,,,,,,,,,,,,,,,,1,,,,,,,204,150,,,,2,16,,,,,,31,,,,,,,,,,,,,,1073,,,15,7,,695,28,,,,10,79,,132,,,,,,,,,,,1,,,,,,,67,,,,22,,,,,,,,,1,,,1,,,,,,,,,5,,,,,,,,50,,,,1,22,,,,,,,,,3,,,1,,,,,2,,,,,,,,,,,,,,,,,89,,,,,,,,556,,19,5,,,1,,,,,39,,,,,,,,,,,,,13,35,40,,77106,,,,,,16,,,,
27/02/2020,78941,,1,,,,,,,,,,,77969,22,,,,,,,,1,,,,,,,,,,,,,,,1,,9,,,,,,77042,,,,,,,,,,,,,,,,,,1,,,,,,,204,150,,,,2,16,,,,,,31,,,,,,,,,,,,,,1073,,,15,7,,695,28,,,,10,79,,132,,,,,,,,,,,1,,,,,,,67,,,,22,,,,,,,,,1,,,1,,,,,,,,,5,,,,,,,,50,,,,1,22,,,,,,,,,3,,,1,,,,,2,,,,,,,,,,,,,,,,,89,,,,,,,,556,,19,5,,,1,,,,,39,,,,,,,,,,,,,13,35,40,,77106,,,,,,16,,,,
28/02/2020,78941,,1,,,,,,,,,,,77969,22,,,,,,,,1,,,,,,,,,,,,,,,1,,9,,,,,,77042,,,,,,,,,,,,,,,,,,1,,,,,,,204,150,,,,2,16,,,,,,31,,,,,,,,,,,,,,1073,,,15,7,,695,28,,,,10,79,,132,,,,,,,,,,,1,,,,,,,67,,,,22,,,,,,,,,1,,,1,,,,,,,,,5,,,,,,,,50,,,,1,22,,,,,,,,,3,,,1,,,,,2,,,,,,,,,,,,,,,,,89,,,,,,,,556,,19,5,,,1,,,,,39,,,,,,,,,,,,,13,35,40,,77106,,,,,,16,,,,
29/02/2020,78941,,1,,,,,,,,,,,77969,22,,,,,,,,1,,,,,,,,,,,,,,,1,,9,,,,,,77042,,,,,,,,,,,,,,,,,,1,,,,,,,204,150,,,,2,16,,,,,,31,,,,,,,,,,,,,,1073,,,15,7,,695,28,,,,10,79,,132,,,,,,,,,,,1,,,,,,,67,,,,22,,,,,,,,,1,,,1,,,,,,,,,5,,,,,,,,50,,,,1,22,,,,,,,,,3,,,1,,,,,2,,,,,,,,,,,,,,,,,89,,,,,,,,556,,19,5,,,1,,,,,39,,,,,,,,,,,,,13,35,40,,77106,,,,,,16,,,,
1/03/2020,87214,1,3,,1,,,,,,,,,84692,25,7,3,,41,,,1,1,,,,,,,,,1,,,,,,1,,15,,,,,1,79968,,,,,,,6,,,,,,3,,,,,1,,,,1,,,1697,1534,,,,8,16,,,,,3,170,,,6,,,,,,,,,,,5802,,,22,7,,700,593,13,,,15,1128,,239,,,,,,,45,,,,7,,,,,,1,642,1,,,25,,,,,,,,,6,,,2,,,,,,,,,5,19,,1,,,1,,94,,1,,21,26,6,2,,,,,,,3,,,2,,1,,4,2,,,,,,,,,,1,,,,,,,102,,,,,,,2,3526,,148,5,,,14,45,,,,46,,,,,,,,,,,,,19,68,73,,80069,,,,,,16,,,,
2/03/2020,87214,1,3,,1,,,,,,,,,84692,25,7,3,,41,,,1,1,,,,,,,,,1,,,,,,1,,15,,,,,1,79968,,,,,,,6,,,,,,3,,,,,1,,,,1,,,1697,1534,,,,8,16,,,,,3,170,,,6,,,,,,,,,,,5802,,,22,7,,700,593,13,,,15,1128,,239,,,,,,,45,,,,7,,,,,,1,642,1,,,25,,,,,,,,,6,,,2,,,,,,,,,5,19,,1,,,1,,94,,1,,21,26,6,2,,,,,,,3,,,2,,1,,4,2,,,,,,,,,,1,,,,,,,102,,,,,,,2,3526,,148,5,,,14,45,,,,46,,,,,,,,,,,,,19,68,73,,80069,,,,,,16,,,,
3/03/2020,87214,1,3,,1,,,,,,,,,84692,25,7,3,,41,,,1,1,,,,,,,,,1,,,,,,1,,15,,,,,1,79968,,,,,,,6,,,,,,3,,,,,1,,,,1,,,1697,1534,,,,8,16,,,,,3,170,,,6,,,,,,,,,,,5802,,,22,7,,700,593,13,,,15,1128,,239,,,,,,,45,,,,7,,,,,,1,642,1,,,25,,,,,,,,,6,,,2,,,,,,,,,5,19,,1,,,1,,94,,1,,21,26,6,2,,,,,,,3,,,2,,1,,4,2,,,,,,,,,,1,,,,,,,102,,,,,,,2,3526,,148,5,,,14,45,,,,46,,,,,,,,,,,,,19,68,73,,80069,,,,,,16,,,,
4/03/2020,87214,1,3,,1,,,,,,,,,84692,25,7,3,,41,,,1,1,,,,,,,,,1,,,,,,1,,15,,,,,1,79968,,,,,,,6,,,,,,3,,,,,1,,,,1,,,1697,1534,,,,8,16,,,,,3,170,,,6,,,,,,,,,,,5802,,,22,7,,700,593,13,,,15,1128,,239,,,,,,,45,,,,7,,,,,,1,642,1,,,25,,,,,,,,,6,,,2,,,,,,,,,5,19,,1,,,1,,94,,1,,21,26,6,2,,,,,,,3,,,2,,1,,4,2,,,,,,,,,,1,,,,,,,102,,,,,,,2,3526,,148,5,,,14,45,,,,46,,,,,,,,,,,,,19,68,73,,80069,,,,,,16,,,,
5/03/2020,87214,1,3,,1,,,,,,,,,84692,25,7,3,,41,,,1,1,,,,,,,,,1,,,,,,1,,15,,,,,1,79968,,,,,,,6,,,,,,3,,,,,1,,,,1,,,1697,1534,,,,8,16,,,,,3,170,,,6,,,,,,,,,,,5802,,,22,7,,700,593,13,,,15,1128,,239,,,,,,,45,,,,7,,,,,,1,642,1,,,25,,,,,,,,,6,,,2,,,,,,,,,5,19,,1,,,1,,94,,1,,21,26,6,2,,,,,,,3,,,2,,1,,4,2,,,,,,,,,,1,,,,,,,102,,,,,,,2,3526,,148,5,,,14,45,,,,46,,,,,,,,,,,,,19,68,73,,80069,,,,,,16,,,,
6/03/2020,87214,1,3,,1,,,,,,,,,84692,25,7,3,,41,,,1,1,,,,,,,,,1,,,,,,1,,15,,,,,1,79968,,,,,,,6,,,,,,3,,,,,1,,,,1,,,1697,1534,,,,8,16,,,,,3,170,,,6,,,,,,,,,,,5802,,,22,7,,700,593,13,,,15,1128,,239,,,,,,,45,,,,7,,,,,,1,642,1,,,25,,,,,,,,,6,,,2,,,,,,,,,5,19,,1,,,1,,94,,1,,21,26,6,2,,,,,,,3,,,2,,1,,4,2,,,,,,,,,,1,,,,,,,102,,,,,,,2,3526,,148,5,,,14,45,,,,46,,,,,,,,,,,,,19,68,73,,80069,,,,,,16,,,,
7/03/2020,87214,1,3,,1,,,,,,,,,84692,25,7,3,,41,,,1,1,,,,,,,,,1,,,,,,1,,15,,,,,1,79968,,,,,,,6,,,,,,3,,,,,1,,,,1,,,1697,1534,,,,8,16,,,,,3,170,,,6,,,,,,,,,,,5802,,,22,7,,700,593,13,,,15,1128,,239,,,,,,,45,,,,7,,,,,,1,642,1,,,25,,,,,,,,,6,,,2,,,,,,,,,5,19,,1,,,1,,94,,1,,21,26,6,2,,,,,,,3,,,2,,1,,4,2,,,,,,,,,,1,,,,,,,102,,,,,,,2,3526,,148,5,,,14,45,,,,46,,,,,,,,,,,,,19,68,73,,80069,,,,,,16,,,,
8/03/2020,107420,1,80,,19,,1,,,,22,1,,95025,70,75,9,,63,3,,6,316,,,,1,,,2,,13,,,4,,,2,2,51,,,,,7,80859,1,,,,2,,12,,,,27,,23,,,2,13,48,,,,10,,,10895,9835,2,,,120,16,5,,,,12,1075,,1,86,,,,,,1,,,,,19439,,7,75,39,10,700,5823,54,18,,41,5883,,455,,1,,,,,61,,,3,28,,,,1,,2,6044,4,,,93,2,,3,,2,,,,51,,1,2,,,,2,,,,,5,330,,5,,,1,,574,,4,,183,75,16,6,,19,,,,9,6,,6,29,,12,,15,7,,1,,,,2,,,,28,,7,4,1,,,138,,3,20,,,2,70,7134,,1571,5,,,179,365,,,,54,,1,,,,1,,,,,,,45,379,464,,81225,,,,1,,20,,,,
9/03/2020,107420,1,80,,19,,1,,,,22,1,,95025,70,75,9,,63,3,,6,316,,,,1,,,2,,13,,,4,,,2,2,51,,,,,7,80859,1,,,,2,,12,,,,27,,23,,,2,13,48,,,,10,,,10895,9835,2,,,120,16,5,,,,12,1075,,1,86,,,,,,1,,,,,19439,,7,75,39,10,700,5823,54,18,,41,5883,,455,,1,,,,,61,,,3,28,,,,1,,2,6044,4,,,93,2,,3,,2,,,,51,,1,2,,,,2,,,,,5,330,,5,,,1,,574,,4,,183,75,16,6,,19,,,,9,6,,6,29,,12,,15,7,,1,,,,2,,,,28,,7,4,1,,,138,,3,20,,,2,70,7134,,1571,5,,,179,365,,,,54,,1,,,,1,,,,,,,45,379,464,,81225,,,,1,,20,,,,
10/03/2020,107420,1,80,,19,,1,,,,22,1,,95025,70,75,9,,63,3,,6,316,,,,1,,,2,,13,,,4,,,2,2,51,,,,,7,80859,1,,,,2,,12,,,,27,,23,,,2,13,48,,,,10,,,10895,9835,2,,,120,16,5,,,,12,1075,,1,86,,,,,,1,,,,,19439,,7,75,39,10,700,5823,54,18,,41,5883,,455,,1,,,,,61,,,3,28,,,,1,,2,6044,4,,,93,2,,3,,2,,,,51,,1,2,,,,2,,,,,5,330,,5,,,1,,574,,4,,183,75,16,6,,19,,,,9,6,,6,29,,12,,15,7,,1,,,,2,,,,28,,7,4,1,,,138,,3,20,,,2,70,7134,,1571,5,,,179,365,,,,54,,1,,,,1,,,,,,,45,379,464,,81225,,,,1,,20,,,,
11/03/2020,107420,1,80,,19,,1,,,,22,1,,95025,70,75,9,,63,3,,6,316,,,,1,,,2,,13,,,4,,,2,2,51,,,,,7,80859,1,,,,2,,12,,,,27,,23,,,2,13,48,,,,10,,,10895,9835,2,,,120,16,5,,,,12,1075,,1,86,,,,,,1,,,,,19439,,7,75,39,10,700,5823,54,18,,41,5883,,455,,1,,,,,61,,,3,28,,,,1,,2,6044,4,,,93,2,,3,,2,,,,51,,1,2,,,,2,,,,,5,330,,5,,,1,,574,,4,,183,75,16,6,,19,,,,9,6,,6,29,,12,,15,7,,1,,,,2,,,,28,,7,4,1,,,138,,3,20,,,2,70,7134,,1571,5,,,179,365,,,,54,,1,,,,1,,,,,,,45,379,464,,81225,,,,1,,20,,,,
12/03/2020,107420,1,80,,19,,1,,,,22,1,,95025,70,75,9,,63,3,,6,316,,,,1,,,2,,13,,,4,,,2,2,51,,,,,7,80859,1,,,,2,,12,,,,27,,23,,,2,13,48,,,,10,,,10895,9835,2,,,120,16,5,,,,12,1075,,1,86,,,,,,1,,,,,19439,,7,75,39,10,700,5823,54,18,,41,5883,,455,,1,,,,,61,,,3,28,,,,1,,2,6044,4,,,93,2,,3,,2,,,,51,,1,2,,,,2,,,,,5,330,,5,,,1,,574,,4,,183,75,16,6,,19,,,,9,6,,6,29,,12,,15,7,,1,,,,2,,,,28,,7,4,1,,,138,,3,20,,,2,70,7134,,1571,5,,,179,365,,,,54,,1,,,,1,,,,,,,45,379,464,,81225,,,,1,,20,,,,
13/03/2020,107420,1,80,,19,,1,,,,22,1,,95025,70,75,9,,63,3,,6,316,,,,1,,,2,,13,,,4,,,2,2,51,,,,,7,80859,1,,,,2,,12,,,,27,,23,,,2,13,48,,,,10,,,10895,9835,2,,,120,16,5,,,,12,1075,,1,86,,,,,,1,,,,,19439,,7,75,39,10,700,5823,54,18,,41,5883,,455,,1,,,,,61,,,3,28,,,,1,,2,6044,4,,,93,2,,3,,2,,,,51,,1,2,,,,2,,,,,5,330,,5,,,1,,574,,4,,183,75,16,6,,19,,,,9,6,,6,29,,12,,15,7,,1,,,,2,,,,28,,7,4,1,,,138,,3,20,,,2,70,7134,,1571,5,,,179,365,,,,54,,1,,,,1,,,,,,,45,379,464,,81225,,,,1,,20,,,,
14/03/2020,107420,1,80,,19,,1,,,,22,1,,95025,70,75,9,,63,3,,6,316,,,,1,,,2,,13,,,4,,,2,2,51,,,,,7,80859,1,,,,2,,12,,,,27,,23,,,2,13,48,,,,10,,,10895,9835,2,,,120,16,5,,,,12,1075,,1,86,,,,,,1,,,,,19439,,7,75,39,10,700,5823,54,18,,41,5883,,455,,1,,,,,61,,,3,28,,,,1,,2,6044,4,,,93,2,,3,,2,,,,51,,1,2,,,,2,,,,,5,330,,5,,,1,,574,,4,,183,75,16,6,,19,,,,9,6,,6,29,,12,,15,7,,1,,,,2,,,,28,,7,4,1,,,138,,3,20,,,2,70,7134,,1571,5,,,179,365,,,,54,,1,,,,1,,,,,,,45,379,464,,81225,,,,1,,20,,,,
15/03/2020,167866,7,314,33,37,,2,,,1,131,20,,105152,249,588,11,,211,7,,21,1362,,,,1,10,,13,,84,,40,51,7,,7,3,176,,1,3,,61,81048,16,,1,,26,9,38,4,1,21,190,2,827,,,5,23,110,,1,,220,1,1,56584,50068,10,,,772,16,6,3,1,,30,7516,8,1,413,,,1,,1,1,1,,1,,71049,3,31,192,107,117,712,12729,112,90,,192,21157,8,780,2,1,6,1,,2,104,,,30,93,,,,11,,24,13567,87,,,238,11,,31,,7,1,,5,234,,8,7,1,,,17,,,2,,5,1606,,8,,,2,,4431,,19,,1364,260,20,21,,38,27,,7,47,111,,103,318,2,337,13,139,34,1,1,,,1,2,,1,,78,,103,27,46,2,,212,,44,250,,,38,412,8162,,13174,11,1,1,994,2373,,,,114,,1,,,1,18,6,,,,,18,86,2280,3929,,82477,4,,,1,21,53,,,,
16/03/2020,167866,7,314,33,37,,2,,,1,131,20,,105152,249,588,11,,211,7,,21,1362,,,,1,10,,13,,84,,40,51,7,,7,3,176,,1,3,,61,81048,16,,1,,26,9,38,4,1,21,190,2,827,,,5,23,110,,1,,220,1,1,56584,50068,10,,,772,16,6,3,1,,30,7516,8,1,413,,,1,,1,1,1,,1,,71049,3,31,192,107,117,712,12729,112,90,,192,21157,8,780,2,1,6,1,,2,104,,,30,93,,,,11,,24,13567,87,,,238,11,,31,,7,1,,5,234,,8,7,1,,,17,,,2,,5,1606,,8,,,2,,4431,,19,,1364,260,20,21,,38,27,,7,47,111,,103,318,2,337,13,139,34,1,1,,,1,2,,1,,78,,103,27,46,2,,212,,44,250,,,38,412,8162,,13174,11,1,1,994,2373,,,,114,,1,,,1,18,6,,,,,18,86,2280,3929,,82477,4,,,1,21,53,,,,
17/03/2020,167866,7,314,33,37,,2,,,1,131,20,,105152,249,588,11,,211,7,,21,1362,,,,1,10,,13,,84,,40,51,7,,7,3,176,,1,3,,61,81048,16,,1,,26,9,38,4,1,21,190,2,827,,,5,23,110,,1,,220,1,1,56584,50068,10,,,772,16,6,3,1,,30,7516,8,1,413,,,1,,1,1,1,,1,,71049,3,31,192,107,117,712,12729,112,90,,192,21157,8,780,2,1,6,1,,2,104,,,30,93,,,,11,,24,13567,87,,,238,11,,31,,7,1,,5,234,,8,7,1,,,17,,,2,,5,1606,,8,,,2,,4431,,19,,1364,260,20,21,,38,27,,7,47,111,,103,318,2,337,13,139,34,1,1,,,1,2,,1,,78,,103,27,46,2,,212,,44,250,,,38,412,8162,,13174,11,1,1,994,2373,,,,114,,1,,,1,18,6,,,,,18,86,2280,3929,,82477,4,,,1,21,53,,,,
18/03/2020,167866,7,314,33,37,,2,,,1,131,20,,105152,249,588,11,,211,7,,21,1362,,,,1,10,,13,,84,,40,51,7,,7,3,176,,1,3,,61,81048,16,,1,,26,9,38,4,1,21,190,2,827,,,5,23,110,,1,,220,1,1,56584,50068,10,,,772,16,6,3,1,,30,7516,8,1,413,,,1,,1,1,1,,1,,71049,3,31,192,107,117,712,12729,112,90,,192,21157,8,780,2,1,6,1,,2,104,,,30,93,,,,11,,24,13567,87,,,238,11,,31,,7,1,,5,234,,8,7,1,,,17,,,2,,5,1606,,8,,,2,,4431,,19,,1364,260,20,21,,38,27,,7,47,111,,103,318,2,337,13,139,34,1,1,,,1,2,,1,,78,,103,27,46,2,,212,,44,250,,,38,412,8162,,13174,11,1,1,994,2373,,,,114,,1,,,1,18,6,,,,,18,86,2280,3929,,82477,4,,,1,21,53,,,,
19/03/2020,167866,7,314,33,37,,2,,,1,131,20,,105152,249,588,11,,211,7,,21,1362,,,,1,10,,13,,84,,40,51,7,,7,3,176,,1,3,,61,81048,16,,1,,26,9,38,4,1,21,190,2,827,,,5,23,110,,1,,220,1,1,56584,50068,10,,,772,16,6,3,1,,30,7516,8,1,413,,,1,,1,1,1,,1,,71049,3,31,192,107,117,712,12729,112,90,,192,21157,8,780,2,1,6,1,,2,104,,,30,93,,,,11,,24,13567,87,,,238,11,,31,,7,1,,5,234,,8,7,1,,,17,,,2,,5,1606,,8,,,2,,4431,,19,,1364,260,20,21,,38,27,,7,47,111,,103,318,2,337,13,139,34,1,1,,,1,2,,1,,78,,103,27,46,2,,212,,44,250,,,38,412,8162,,13174,11,1,1,994,2373,,,,114,,1,,,1,18,6,,,,,18,86,2280,3929,,82477,4,,,1,21,53,,,,
